Date,AAPL,ADBE,AMZN,AVGO,BAC,CRM,CSCO,CVX,DIS,GOOGL,IBM,INTC,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,QCOM,T,TSLA,TXN,V,WMT,XOM
2020-01-16,76.32098388671875,345.3800048828125,93.89700317382812,26.654541015625,30.66046905517578,181.67526245117188,41.99509048461914,93.59022521972656,143.34912109375,72.24610137939453,103.84555053710938,52.62559509277344,129.00534057617188,118.92964935302734,48.66199493408203,220.92608642578125,158.93919372558594,338.6199951171875,6.197269916534424,51.41558837890625,120.91676330566406,30.598188400268555,110.75677490234375,82.15922546386719,19.737144470214844,34.232666015625,112.42329406738281,193.97618103027344,35.842445373535156,53.99911880493164
2020-01-17,77.16595458984375,349.739990234375,93.23600006103516,26.805583953857422,30.651647567749023,181.2178192138672,41.96940231323242,92.5413589477539,142.56875610351562,73.70880126953125,104.09391021728516,52.572669982910156,129.84971618652344,119.75283813476562,48.76476287841797,221.29466247558594,159.82872009277344,339.6700134277344,6.205981731414795,51.1373176574707,122.34580993652344,30.52284049987793,111.05549621582031,85.84693908691406,19.918792724609375,34.03333282470703,113.75343322753906,197.59603881835938,35.551753997802734,53.79511642456055
2020-01-21,76.64299774169922,350.0,94.5999984741211,26.743083953857422,30.254255294799805,184.24093627929688,41.781044006347656,90.72383880615234,141.8081512451172,73.84481048583984,104.74116516113281,53.41066360473633,129.93678283691406,118.57437896728516,48.96174240112305,220.59735107421875,159.25485229492188,338.1099853515625,6.1726226806640625,51.22079849243164,122.8654556274414,30.394760131835938,110.77434539794922,84.62068176269531,19.991451263427734,36.47999954223633,113.02790832519531,200.0961456298828,35.746578216552734,53.02617263793945
2020-01-22,76.91659545898438,350.05999755859375,94.37300109863281,27.168447494506836,30.342573165893555,181.73492431640625,42.01221466064453,90.39556121826172,142.25267028808594,73.9255142211914,108.2934799194336,55.33362579345703,129.0489044189453,118.43576049804688,49.33856964111328,220.477783203125,158.48965454101562,326.0,6.226645469665527,50.75701141357422,124.18196868896484,30.281742095947266,110.96762084960938,83.21540832519531,20.26132583618164,37.97066879272461,115.16996002197266,200.6849822998047,35.904300689697266,52.72014617919922
2020-01-23,77.2870101928711,351.760009765625,94.22899627685547,27.748329162597656,30.130634307861328,182.95809936523438,41.952274322509766,90.55567169189453,140.46473693847656,73.96636962890625,107.52582550048828,55.85404968261719,129.29261779785156,118.31441497802734,49.526981353759766,218.92372131347656,159.46522521972656,349.6000061035156,6.295108795166016,50.99817657470703,124.41581726074219,30.67353630065918,110.46034240722656,82.3471908569336,20.048538208007812,38.14666748046875,115.95594787597656,199.35289001464844,35.81460952758789,52.390602111816406
2020-01-24,77.06426239013672,351.3699951171875,93.08200073242188,28.125946044921875,29.61845588684082,181.09849548339844,41.82386016845703,89.55484771728516,138.37062072753906,73.04370880126953,105.78730010986328,60.39683151245117,129.10980224609375,115.37692260742188,49.398521423339844,217.11065673828125,157.8583526611328,353.1600036621094,6.23585844039917,50.154083251953125,123.78352355957031,30.002954483032227,110.5929183959961,80.24375915527344,19.98107147216797,37.654666900634766,112.7342529296875,197.88563537597656,35.36928939819336,52.03750991821289
2020-01-27,74.79818725585938,346.8999938964844,91.41699981689453,26.826417922973633,29.009122848510742,179.70626831054688,40.64234161376953,88.3858871459961,134.2416229248047,71.32793426513672,104.32722473144531,57.94461441040039,129.48410034179688,114.40643310546875,49.227230072021484,214.05233764648438,155.21849060058594,342.8800048828125,5.9799299240112305,48.87403869628906,123.10798645019531,30.25913429260254,111.07897186279297,77.91654205322266,19.851322174072266,37.201332092285156,109.0979232788086,194.69052124023438,35.830081939697266,50.79777526855469
2020-01-28,76.91415405273438,354.6300048828125,92.6624984741211,27.632001876831055,29.35352897644043,181.83438110351562,40.899200439453125,88.97035217285156,136.6814727783203,72.26304626464844,105.02714538574219,59.37358856201172,130.1370086669922,116.48606872558594,48.82471466064453,216.9612274169922,158.26007080078125,348.5199890136719,6.173369884490967,49.588253021240234,123.36782836914062,28.737136840820312,111.37945556640625,79.79621887207031,20.02259063720703,37.793331146240234,110.5921859741211,195.8102264404297,36.05893325805664,50.72715377807617
2020-01-29,78.52415466308594,351.6600036621094,92.9000015258789,27.562559127807617,29.150415420532227,180.76039123535156,40.28276062011719,88.36985778808594,134.39967346191406,72.57191467285156,103.6272964477539,58.50914764404297,131.04229736328125,116.31277465820312,48.82471466064453,222.38052368164062,160.72779846191406,343.1600036621094,6.11287260055542,49.34708786010742,122.75287628173828,28.31519889831543,110.52220153808594,78.97274017333984,19.228534698486328,38.732666015625,108.38965606689453,197.75047302246094,35.839351654052734,50.30345153808594
2020-01-30,78.41036224365234,356.739990234375,93.53399658203125,27.362030029296875,29.565460205078125,184.63870239257812,40.4454231262207,89.1945571899414,136.12832641601562,72.44986724853516,102.93489074707031,58.632652282714844,130.88560485839844,117.75120544433594,50.40909957885742,208.732666015625,165.2615509033203,347.739990234375,6.119594573974609,49.449119567871094,124.57172393798828,28.21624183654785,111.30876159667969,78.56995391845703,19.425750732421875,42.72066879272461,108.24177551269531,200.98426818847656,36.052738189697266,50.837005615234375
2020-01-31,74.93374633789062,351.1400146484375,100.43599700927734,26.490474700927734,28.99146270751953,181.29736328125,39.358089447021484,85.7837142944336,136.62222290039062,71.38024139404297,108.1730728149414,56.39213180541992,129.58856201171875,114.69237518310547,50.015140533447266,201.14166259765625,162.8225555419922,345.0899963378906,5.886073589324951,48.651405334472656,123.0040512084961,28.345645904541016,110.13336944580078,76.3591079711914,19.524356842041016,43.371334075927734,104.96197509765625,192.06491088867188,35.406394958496094,48.74201583862305
2020-02-03,74.72796630859375,358.0,100.20999908447266,26.496549606323242,29.115097045898438,184.39010620117188,39.837547302246094,85.09512329101562,139.59548950195312,73.86223602294922,110.084716796875,56.82435607910156,130.72021484375,115.56757354736328,50.1693000793457,203.41297912597656,166.79193115234375,358.0,5.9831671714782715,49.24505615234375,123.42845153808594,28.55116081237793,110.56639862060547,77.40635681152344,19.181827545166016,52.0,107.35440063476562,193.84107971191406,35.33835983276367,47.651344299316406
2020-02-04,77.19497680664062,366.739990234375,102.4834976196289,27.049522399902344,29.689090728759766,187.2938995361328,40.77077865600586,85.55150604248047,142.9638671875,72.00946044921875,112.22212219238281,57.74173355102539,131.96502685546875,117.23128509521484,50.3919677734375,209.03150939941406,172.2821502685547,369.010009765625,6.152457237243652,50.12625503540039,124.04340362548828,28.688167572021484,111.05245971679688,79.59928894042969,19.52954864501953,59.137332916259766,110.02520751953125,196.49563598632812,35.647621154785156,47.05502700805664
2020-02-05,77.8244857788086,365.54998779296875,101.99349975585938,27.551273345947266,30.651647567749023,184.45973205566406,41.48139572143555,88.29779052734375,139.64486694335938,72.04134368896484,117.65596771240234,59.40007019042969,134.04544067382812,119.22423553466797,50.4005241394043,209.31045532226562,172.0717010498047,369.6700134277344,6.242827892303467,50.77556228637695,124.97877502441406,29.05352783203125,112.06877899169922,81.37155151367188,19.622968673706055,48.97999954223633,115.21893310546875,195.77166748046875,36.123870849609375,49.22064208984375
2020-02-06,78.73478698730469,367.4599914550781,102.5114974975586,27.751802444458008,30.616323471069336,185.69284057617188,41.6868782043457,87.6652603149414,140.95863342285156,73.53193664550781,117.97959899902344,59.470985412597656,133.64501953125,119.24163055419922,50.52043533325195,210.04763793945312,175.63941955566406,366.95001220703125,6.329713344573975,50.74772262573242,125.0047836303711,29.122020721435547,112.36042022705078,81.10301971435547,19.949928283691406,49.930667877197266,115.28853607177734,195.99362182617188,35.969234466552734,48.55369567871094
2020-02-07,77.66455078125,366.0899963378906,103.96399688720703,27.364635467529297,30.56334686279297,184.6884307861328,41.070430755615234,87.22490692138672,139.29913330078125,73.6883773803711,116.66397857666016,58.522491455078125,132.21743774414062,118.86034393310547,50.69171142578125,211.5220184326172,175.88809204101562,366.7699890136719,6.263492107391357,50.75701141357422,125.90550231933594,28.962181091308594,111.42362976074219,78.2477035522461,19.955121994018555,49.871334075927734,111.96524047851562,195.70408630371094,36.012535095214844,48.23198699951172
2020-02-10,78.03343200683594,370.0,106.69550323486328,27.275218963623047,30.633987426757812,188.06954956054688,41.840980529785156,87.90546417236328,140.84999084472656,75.16053771972656,117.43968963623047,58.85047912597656,132.19131469726562,119.35423278808594,51.17130661010742,212.24920654296875,180.48883056640625,371.07000732421875,6.546804428100586,51.007450103759766,126.1567153930664,28.77950096130371,111.503173828125,79.30391693115234,19.898033142089844,51.41866683959961,112.79171752929688,198.84129333496094,35.64143753051758,47.72260284423828
2020-02-11,77.56262969970703,369.2799987792969,107.54000091552734,27.79259490966797,30.704635620117188,188.0596160888672,42.06359100341797,89.04242706298828,139.2892608642578,75.23028564453125,116.71723937988281,59.75464630126953,132.30445861816406,119.57954406738281,51.0342903137207,206.4015655517578,176.41419982910156,373.69000244140625,6.669290065765381,51.155860900878906,126.52047729492188,28.992630004882812,109.7268295288086,80.55703735351562,19.80980682373047,51.62533187866211,113.7051773071289,196.8624267578125,35.687828063964844,48.176273345947266
2020-02-12,79.40457916259766,374.2900085449219,108.0,28.186710357666016,30.837093353271484,188.4076690673828,42.74851989746094,89.70696258544922,140.11903381347656,75.65724182128906,118.10888671875,59.79895782470703,131.52102661132812,119.57954406738281,50.88011932373047,209.95797729492188,176.67245483398438,380.010009765625,6.785055160522461,51.693851470947266,126.52047729492188,28.726232528686523,109.09934997558594,82.09656524658203,19.742334365844727,51.15266799926758,115.2015380859375,200.24098205566406,35.82698059082031,48.76525115966797
2020-02-13,78.83912658691406,374.8399963378906,107.49349975585938,28.123334884643555,30.828266143798828,187.5922088623047,40.513919830322266,89.40271759033203,139.1806182861328,75.39618682861328,117.34838104248047,59.781227111816406,130.6505584716797,119.47555541992188,51.05141067504883,212.32891845703125,175.71600341796875,381.3999938964844,6.741238117218018,51.30427932739258,126.8582534790039,28.10968017578125,110.43382263183594,80.5838851928711,19.882463455200195,53.599998474121094,115.54080963134766,200.49229431152344,36.318702697753906,48.49464416503906
2020-02-14,78.85855102539062,379.6700134277344,106.74349975585938,27.585126876831055,30.775278091430664,188.8949432373047,40.214263916015625,89.16781616210938,137.8372039794922,75.66221618652344,114.60313415527344,59.63054275512695,130.68539428710938,119.11162567138672,51.34259796142578,213.3649444580078,177.2845916748047,380.3999938964844,7.214504241943359,51.45269012451172,127.30863189697266,27.789995193481445,111.47667694091797,80.1989974975586,19.851322174072266,53.33533477783203,115.01886749267578,203.28604125976562,36.457862854003906,48.27178192138672
2020-02-18,77.41459655761719,378.8500061035156,107.78350067138672,26.975730895996094,30.263092041015625,190.02859497070312,39.88892364501953,89.29742431640625,137.4420928955078,75.69759368896484,114.90731048583984,58.62886047363281,129.82359313964844,117.5345687866211,50.98289108276367,216.97117614746094,179.08279418945312,387.7799987792969,7.383298397064209,51.43413543701172,126.10467529296875,27.64537239074707,110.35431671142578,78.7937240600586,19.856508255004883,57.22666549682617,114.17498779296875,204.1657257080078,36.9959602355957,47.658935546875
2020-02-19,78.53578186035156,383.2799987792969,108.51100158691406,27.40456771850586,30.66046905517578,191.79872131347656,39.63206100463867,89.70242309570312,139.5757293701172,75.96810913085938,114.72479248046875,59.48871612548828,129.64950561523438,119.13761901855469,51.188438415527344,216.66236877441406,179.619873046875,386.19000244140625,7.834654331207275,51.424861907958984,126.0440673828125,27.576866149902344,110.85802459716797,81.05827331542969,19.949928283691406,61.16133117675781,115.8192138671875,206.20547485351562,36.392913818359375,48.025054931640625
2020-02-20,77.73009490966797,378.9599914550781,107.65499877929688,26.844650268554688,30.775278091430664,192.2860107421875,40.111515045166016,88.9490966796875,138.65707397460938,75.57553100585938,114.99858093261719,58.0172233581543,129.15333557128906,119.13761901855469,51.1456184387207,213.763427734375,176.8768310546875,386.0,7.685281276702881,51.48979187011719,125.72361755371094,27.287633895874023,111.86552429199219,80.08264923095703,20.038158416748047,59.96066665649414,114.37506866455078,204.40737915039062,36.39602279663086,47.64302062988281
2020-02-21,75.97065734863281,372.95001220703125,104.79850006103516,26.43317985534668,30.342573165893555,188.44744873046875,39.640625,88.30110168457031,137.27415466308594,73.90508270263672,113.94911193847656,57.03328323364258,130.51129150390625,117.681884765625,51.49675369262695,209.3801727294922,171.28529357910156,380.07000732421875,7.321058750152588,50.719905853271484,126.32123565673828,27.188678741455078,111.97157287597656,77.89864349365234,20.007020950317383,60.06666564941406,111.80865478515625,201.85536193847656,36.6712532043457,47.06201171875
2020-02-24,72.36204528808594,357.4100036621094,100.4645004272461,25.313352584838867,28.903154373168945,184.9072265625,37.67143630981445,84.81795501708984,131.3868865966797,70.736572265625,111.35590362548828,54.74626541137695,127.8218765258789,114.51909637451172,50.22924041748047,199.95616149902344,163.90025329589844,368.70001220703125,6.803478717803955,48.83692932128906,123.54105377197266,26.38945770263672,108.96681213378906,74.57792663574219,19.74752426147461,55.58599853515625,105.64924621582031,192.16905212402344,35.97233963012695,44.85734176635742
2020-02-25,69.91096496582031,347.79998779296875,98.63700103759766,24.539016723632812,27.44607162475586,180.26316833496094,36.5926628112793,81.5778579711914,126.62571716308594,69.06563568115234,107.76649475097656,52.94680404663086,126.71810913085938,109.40662384033203,49.51841354370117,196.02122497558594,161.1956329345703,360.0899963378906,6.523900032043457,47.269317626953125,122.2072525024414,25.826200485229492,107.31417846679688,71.80316925048828,19.384231567382812,53.32733154296875,102.98713684082031,182.12510681152344,35.37547302246094,43.138179779052734
2020-02-26,71.02001953125,351.3399963378906,98.97949981689453,24.81680679321289,27.048688888549805,177.87648010253906,36.0960807800293,79.41510009765625,121.85465240478516,69.27238464355469,106.27597045898438,52.87589645385742,125.86833190917969,109.73589324951172,49.32999801635742,196.44956970214844,163.20970153808594,379.239990234375,6.663316249847412,48.280372619628906,122.96942138671875,26.427518844604492,106.19182586669922,71.30192565917969,19.254486083984375,51.91999816894531,103.34383392333984,180.9747772216797,35.18683624267578,42.19105529785156
2020-02-27,66.37757110595703,337.5199890136719,94.21499633789062,23.781177520751953,25.72406768798828,171.19381713867188,34.281002044677734,76.24786376953125,116.59957122802734,65.51001739501953,101.22640991210938,49.489715576171875,121.87362670898438,105.16934967041016,47.04335021972656,189.02792358398438,151.7100830078125,371.7099914550781,6.2923994064331055,47.10235595703125,118.11060333251953,25.955596923828125,100.30602264404297,67.97223663330078,18.54347038269043,45.266666412353516,98.41979217529297,174.01455688476562,34.14155197143555,39.65210723876953
2020-02-28,66.3387680053711,345.1199951171875,94.1875,23.665725708007812,25.16773223876953,169.45352172851562,34.186832427978516,75.60794067382812,116.2143325805664,66.72062683105469,98.97541809082031,49.21492004394531,117.8088150024414,100.6114730834961,45.810096740722656,191.7375946044922,155.3834686279297,369.0299987792969,6.7275848388671875,45.877960205078125,114.3516845703125,25.438007354736328,100.06741333007812,70.0846176147461,18.278785705566406,44.53266525268555,99.29846954345703,175.70631408691406,33.300384521484375,40.94147491455078
2020-03-02,72.51492309570312,360.2799987792969,97.69750213623047,24.737808227539062,25.936016082763672,175.7781982421875,35.24847412109375,78.24054718017578,118.5158920288086,69.06563568115234,102.13137817382812,51.57283401489258,122.66203308105469,105.29932403564453,47.891212463378906,195.69247436523438,165.72254943847656,381.04998779296875,6.886016368865967,47.21366500854492,119.15855407714844,26.54930305480957,105.66156005859375,72.10749053955078,19.296001434326172,49.574668884277344,103.50041961669922,185.92425537109375,35.83626937866211,42.88348388671875
2020-03-03,70.21188354492188,348.3399963378906,95.44950103759766,23.807218551635742,24.50542449951172,168.4292449951172,34.281002044677734,76.4584732055664,115.02896881103516,66.64441680908203,98.02484130859375,49.61381912231445,118.78119659423828,101.3479995727539,48.011112213134766,185.18260192871094,157.78121948242188,368.7699890136719,6.623458385467529,45.3121337890625,117.42636108398438,26.107830047607422,104.43315887451172,70.31732940673828,18.839292526245117,49.70066833496094,99.0113754272461,179.54403686523438,34.91777801513672,40.83005142211914
2020-03-04,73.46862030029297,363.8500061035156,98.79149627685547,24.779476165771484,25.07059097290039,174.7141571044922,35.43683624267578,79.81199645996094,117.72565460205078,68.83048248291016,102.07054901123047,52.016048431396484,125.693115234375,103.85222625732422,50.46047592163086,191.0302734375,163.5741424560547,383.7900085449219,7.087292194366455,46.87974548339844,123.32452392578125,27.706266403198242,110.02730560302734,73.79981994628906,19.81499481201172,49.96666717529297,103.57003784179688,187.81890869140625,36.11149215698242,41.721466064453125
2020-03-05,71.08554077148438,351.0299987792969,96.20149993896484,23.78899383544922,23.799732208251953,168.657958984375,33.87861251831055,78.7265625,112.58911895751953,65.50055694580078,98.51912689208984,50.49138259887695,124.40534973144531,98.75711822509766,48.59347915649414,184.46534729003906,159.46922302246094,372.7799987792969,6.807796955108643,44.5236930847168,120.41657257080078,26.990774154663086,107.49093627929688,71.42703247070312,19.296001434326172,48.30266571044922,99.80304718017578,180.73309326171875,35.848636627197266,39.88291549682617
2020-03-06,70.14152526855469,336.7699890136719,95.05449676513672,23.390541076660156,22.84881019592285,163.1686553955078,33.97279357910156,77.2118148803711,113.86336517333984,64.55299377441406,97.13507080078125,49.436527252197266,124.42284393310547,93.65330505371094,47.325965881347656,180.40086364746094,154.9614715576172,368.9700012207031,6.627195835113525,43.9393196105957,119.68412780761719,26.655868530273438,107.5174560546875,69.893310546875,19.218158721923828,46.89866638183594,98.44588470458984,178.2196502685547,36.253746032714844,37.956825256347656
2020-03-09,64.59387969970703,305.7900085449219,90.03050231933594,21.504192352294922,19.489477157592773,150.3701171875,32.500179290771484,65.34489440917969,103.07662200927734,60.5699348449707,89.59121704101562,45.07526397705078,119.52584075927734,80.96749114990234,44.41412353515625,168.85499572753906,144.45936584472656,346.489990234375,6.114038944244385,42.67780685424805,113.49327087402344,25.69680404663086,102.56842803955078,65.53569793701172,18.003726959228516,40.53333282470703,91.38172912597656,165.4303436279297,36.23211669921875,33.31668472290039
2020-03-10,69.24603271484375,332.3800048828125,94.59100341796875,22.821943283081055,20.982515335083008,160.44384765625,34.31525802612305,68.83614349365234,110.09986114501953,63.52820587158203,94.88408660888672,47.84980773925781,124.08120727539062,87.25841522216797,45.95569610595703,177.5119171142578,154.3380584716797,364.1300048828125,6.503639221191406,45.06168746948242,116.9636459350586,26.328567504882812,106.53649139404297,71.17442321777344,18.60575294494629,43.02199935913086,97.54112243652344,176.518310546875,37.045440673828125,34.55034637451172
2020-03-11,66.84109497070312,315.2300109863281,91.04299926757812,21.352277755737305,20.147125244140625,153.71145629882812,31.721059799194336,67.25656127929688,104.22247314453125,60.32630920410156,89.71286010742188,45.79327392578125,115.46106719970703,83.15111541748047,44.7138786315918,169.59217834472656,147.3462371826172,349.9200134277344,6.13969612121582,41.481239318847656,113.13574981689453,24.486557006835938,98.61804962158203,67.3220443725586,17.915496826171875,42.28200149536133,92.65188598632812,167.18963623046875,35.38785171508789,33.412193298339844
2020-03-12,60.24020767211914,285.0,83.83049774169922,18.991954803466797,18.227506637573242,139.80911254882812,28.42481803894043,61.7726936340332,90.68965148925781,55.37675476074219,78.18414306640625,40.368289947509766,109.86320495605469,76.29695892333984,40.388938903808594,153.88218688964844,133.37217712402344,315.25,5.388394832611084,36.917564392089844,100.57093048095703,22.850059509277344,90.00145721435547,60.465335845947266,16.259916305541992,37.369998931884766,84.84825134277344,154.7483673095703,32.17780303955078,29.591840744018555
2020-03-13,67.4574966430664,335.5,89.25,20.332277297973633,21.471302032470703,146.95916748046875,32.226200103759766,67.57247924804688,101.26895904541016,60.494205474853516,82.09294891357422,48.24870300292969,117.64237976074219,90.03993225097656,41.874900817871094,169.63201904296875,152.33352661132812,336.29998779296875,5.999449253082275,44.45875930786133,111.13027954101562,24.897581100463867,100.80976867675781,68.39564514160156,17.889545440673828,36.44133377075195,92.251708984375,169.97377014160156,35.28579330444336,30.339988708496094
2020-03-16,58.779293060302734,286.0299987792969,84.4574966430664,16.283533096313477,18.165294647216797,123.6095962524414,28.8614559173584,56.45890426635742,93.8506088256836,53.45621871948242,75.34756469726562,39.54389953613281,111.3699951171875,76.56556701660156,39.101680755615234,145.45436096191406,129.8810577392578,298.8399963378906,4.892426490783691,39.62609100341797,98.60903930664062,22.971843719482422,95.88725280761719,58.17374801635742,16.509037017822266,29.67133331298828,81.34227752685547,146.94711303710938,33.015872955322266,27.450847625732422
2020-03-17,61.36381530761719,311.80999755859375,90.39199829101562,17.31915855407715,19.533906936645508,134.66783142089844,30.394006729125977,57.260841369628906,92.38866424560547,55.70107650756836,81.10433197021484,44.39271926879883,119.65726470947266,81.24478149414062,40.760433197021484,148.8513946533203,140.57501220703125,319.75,5.412309169769287,43.46624755859375,111.3656997680664,24.478946685791016,104.49500274658203,62.12537384033203,17.510683059692383,28.68000030517578,92.347412109375,152.63128662109375,36.88154602050781,29.297353744506836
2020-03-18,59.861637115478516,294.6099853515625,91.5,14.572537422180176,18.476343154907227,131.5054931640625,31.7810001373291,44.59200668334961,87.71638488769531,54.362430572509766,78.7468490600586,42.203208923339844,118.22932434082031,72.69223022460938,38.747459411621094,146.4007568359375,134.65733337402344,315.4700012207031,5.052352428436279,43.84656524658203,105.43641662597656,24.631175994873047,103.7968521118164,55.20551300048828,17.048784255981445,24.08133316040039,86.99707794189453,143.53469848632812,37.908260345458984,26.36045265197754
2020-03-19,59.40297317504883,307.510009765625,94.04650115966797,16.87990379333496,18.840717315673828,138.68539428710938,32.28614044189453,46.48746871948242,93.7715835571289,55.38273239135742,76.3057632446289,40.72286605834961,111.29989624023438,73.91404724121094,36.13838577270508,152.54730224609375,136.8728790283203,332.0299987792969,5.3051934242248535,41.80589294433594,102.31484985351562,23.154521942138672,97.9463882446289,58.642887115478516,16.166501998901367,28.50933265686035,88.36293029785156,147.1790771484375,37.1037483215332,27.40308952331543
2020-03-20,55.631736755371094,295.3399963378906,92.30449676513672,16.96995735168457,17.480981826782227,138.5760040283203,30.4796199798584,48.107521057128906,84.93080139160156,53.21757888793945,72.54139709472656,40.6253547668457,105.02750396728516,72.35429382324219,33.088687896728516,149.16021728515625,131.7321014404297,332.8299865722656,5.125339984893799,42.34388732910156,90.62196350097656,22.081289291381836,90.52285766601562,54.95289611816406,14.765230178833008,28.50200080871582,84.9091567993164,141.9396209716797,35.40154266357422,26.05800437927246
2020-03-23,54.44989776611328,307.2699890136719,95.1415023803711,17.080310821533203,16.06793212890625,139.739501953125,29.62345314025879,43.919677734375,84.7134780883789,52.5161247253418,72.06993865966797,43.949501037597656,97.36222076416016,68.48095703125,32.44938278198242,147.5364227294922,130.4181365966797,360.2699890136719,5.298219203948975,40.98961639404297,91.71192169189453,21.685483932495117,86.34271240234375,56.41446304321289,13.893330574035645,28.952667236328125,85.63994598388672,131.2190399169922,35.49783706665039,25.031293869018555
