Date,3M T-Bill Rate,10Y Treasury Yield
2020-06-08,0.0015299999713897705,0.0088400000333786
2020-06-09,0.0016500000655651093,0.008289999961853027
2020-06-10,0.0016500000655651093,0.0074800002574920655
2020-06-11,0.0015299999713897705,0.006529999971389771
2020-06-12,0.0015000000596046448,0.0069900000095367435
2020-06-15,0.001550000011920929,0.007020000219345093
2020-06-16,0.001599999964237213,0.0075599998235702515
2020-06-17,0.0016500000655651093,0.0073299998044967654
2020-06-18,0.0014000000059604645,0.006940000057220459
2020-06-19,0.001430000066757202,0.006970000267028808
2020-06-22,0.0014000000059604645,0.007039999961853028
2020-06-23,0.0014000000059604645,0.007089999914169312
2020-06-24,0.0013500000536441803,0.006840000152587891
2020-06-25,0.0012999999523162842,0.006740000247955322
2020-06-26,0.0013300000131130218,0.0063599997758865354
2020-06-29,0.00125,0.0063599997758865354
2020-06-30,0.0013500000536441803,0.006529999971389771
2020-07-01,0.0012999999523162842,0.006819999814033508
2020-07-02,0.0013300000131130218,0.006690000295639038
2020-07-06,0.0012800000607967378,0.006840000152587891
2020-07-07,0.0014000000059604645,0.0064999997615814206
2020-07-08,0.0013500000536441803,0.006529999971389771
2020-07-09,0.0012300000339746475,0.0060500001907348635
2020-07-10,0.0011999999731779098,0.006330000162124634
2020-07-13,0.00125,0.006399999856948852
2020-07-14,0.0013300000131130218,0.006150000095367432
2020-07-15,0.00125,0.0062999999523162846
2020-07-16,0.001030000001192093,0.006119999885559082
2020-07-17,0.0010499999672174453,0.0062800002098083495
2020-07-20,0.0010499999672174453,0.006200000047683716
2020-07-21,0.0010999999940395355,0.006069999933242798
2020-07-22,0.0010000000149011613,0.005950000286102295
2020-07-23,0.001030000001192093,0.005820000171661377
2020-07-24,0.0009799999743700027,0.005889999866485596
2020-07-27,0.0009300000220537186,0.00609000027179718
2020-07-28,0.001030000001192093,0.005809999704360962
2020-07-29,0.0009000000357627869,0.0057899999618530274
2020-07-30,0.0008500000089406968,0.005410000085830689
2020-07-31,0.0008299999684095383,0.005360000133514405
2020-08-03,0.0007800000160932541,0.005630000233650207
2020-08-04,0.0009000000357627869,0.005149999856948853
2020-08-05,0.000949999988079071,0.005429999828338623
2020-08-06,0.0008799999952316285,0.005360000133514405
2020-08-07,0.0008799999952316285,0.005619999766349792
2020-08-10,0.0008799999952316285,0.005740000009536743
2020-08-11,0.0010000000149011613,0.006579999923706055
2020-08-12,0.0010000000149011613,0.006700000166893006
2020-08-13,0.0009000000357627869,0.007160000205039978
2020-08-14,0.0008799999952316285,0.007089999914169312
2020-08-17,0.0008500000089406968,0.006830000281333923
2020-08-18,0.0010000000149011613,0.006690000295639038
2020-08-19,0.000949999988079071,0.00675000011920929
2020-08-20,0.0008799999952316285,0.00643999993801117
2020-08-21,0.0008799999952316285,0.006399999856948852
2020-08-24,0.0008500000089406968,0.006460000276565552
2020-08-25,0.000949999988079071,0.006819999814033508
2020-08-26,0.0009300000220537186,0.0068699997663497925
2020-08-27,0.000949999988079071,0.007459999918937683
2020-08-28,0.000949999988079071,0.007289999723434448
2020-08-31,0.000949999988079071,0.006930000185966492
2020-09-01,0.0010000000149011613,0.00671999990940094
2020-09-02,0.0010000000149011613,0.0065100002288818355
2020-09-03,0.0010000000149011613,0.00621999979019165
2020-09-04,0.001030000001192093,0.007210000157356262
2020-09-08,0.001080000028014183,0.006840000152587891
2020-09-09,0.0010499999672174453,0.00703000009059906
2020-09-10,0.001030000001192093,0.0068500000238418575
2020-09-11,0.001030000001192093,0.006690000295639038
2020-09-14,0.0010000000149011613,0.006710000038146972
2020-09-15,0.0010000000149011613,0.006790000200271607
2020-09-16,0.0010000000149011613,0.0068699997663497925
2020-09-17,0.0008500000089406968,0.006840000152587891
2020-09-18,0.0008299999684095383,0.006940000057220459
2020-09-21,0.0007999999821186065,0.006710000038146972
2020-09-22,0.0008799999952316285,0.0066399997472763065
2020-09-23,0.0008799999952316285,0.006759999990463257
2020-09-24,0.0009300000220537186,0.006660000085830688
2020-09-25,0.0009000000357627869,0.006589999794960022
2020-09-28,0.0008799999952316285,0.006629999876022339
2020-09-29,0.0008500000089406968,0.006449999809265136
2020-09-30,0.0008500000089406968,0.006769999861717224
2020-10-01,0.0008299999684095383,0.006769999861717224
2020-10-02,0.0008500000089406968,0.0069599997997283935
2020-10-05,0.0008500000089406968,0.007620000243186951
2020-10-06,0.0008799999952316285,0.007419999837875366
2020-10-07,0.0008799999952316285,0.007850000262260437
2020-10-08,0.0008799999952316285,0.007649999856948852
2020-10-09,0.0009300000220537186,0.007749999761581421
2020-10-12,0.0009000000357627869,0.007770000100135803
2020-10-13,0.0009300000220537186,0.007269999980926514
2020-10-14,0.0010000000149011613,0.0072200000286102295
2020-10-15,0.000949999988079071,0.00731000006198883
2020-10-16,0.0009000000357627869,0.007440000176429749
2020-10-19,0.0009000000357627869,0.007609999775886536
2020-10-20,0.000949999988079071,0.00796999990940094
2020-10-21,0.0009000000357627869,0.008159999847412109
2020-10-22,0.0008500000089406968,0.008479999899864197
2020-10-23,0.0008299999684095383,0.008410000205039979
2020-10-26,0.0007999999821186065,0.008009999990463257
2020-10-27,0.0009000000357627869,0.007779999971389771
2020-10-28,0.0009000000357627869,0.00781000018119812
2020-10-29,0.0008299999684095383,0.008349999785423279
2020-10-30,0.0008299999684095383,0.008600000143051147
2020-11-02,0.0008299999684095383,0.008489999771118164
2020-11-03,0.0009000000357627869,0.008820000290870666
2020-11-04,0.0008299999684095383,0.007680000066757202
2020-11-05,0.0008500000089406968,0.007760000228881836
2020-11-06,0.0008299999684095383,0.008199999928474427
2020-11-09,0.0008799999952316285,0.009580000042915345
2020-11-10,0.0009000000357627869,0.00972000002861023
2020-11-11,0.0009000000357627869,0.009580000042915345
2020-11-12,0.0008500000089406968,0.008849999904632568
2020-11-13,0.0008299999684095383,0.008930000066757203
2020-11-16,0.0007500000298023224,0.00906000018119812
2020-11-17,0.0007999999821186065,0.00871999979019165
2020-11-18,0.0007500000298023224,0.008820000290870666
2020-11-19,0.0005999999865889549,0.008539999723434449
2020-11-20,0.0005799999833106995,0.008289999961853027
2020-11-23,0.0007000000029802323,0.008569999933242797
2020-11-24,0.0007999999821186065,0.008820000290870666
2020-11-25,0.0007999999821186065,0.008780000209808349
2020-11-27,0.000729999989271164,0.008420000076293946
2020-11-30,0.0007500000298023224,0.00843999981880188
2020-12-01,0.0007999999821186065,0.009340000152587891
2020-12-02,0.0007500000298023224,0.009480000138282776
2020-12-03,0.0007500000298023224,0.009200000166893006
2020-12-04,0.0007500000298023224,0.00968999981880188
2020-12-07,0.0007000000029802323,0.009279999732971191
2020-12-08,0.0006800000369548797,0.00912999987602234
2020-12-09,0.0007000000029802323,0.00940999984741211
2020-12-10,0.0007000000029802323,0.009079999923706054
2020-12-11,0.0006499999761581421,0.008930000066757203
2020-12-14,0.0005999999865889549,0.008920000195503234
2020-12-15,0.0007000000029802323,0.009229999780654908
2020-12-16,0.0007500000298023224,0.009200000166893006
2020-12-17,0.0007999999821186065,0.009300000071525573
2020-12-18,0.0007999999821186065,0.009480000138282776
2020-12-21,0.0007800000160932541,0.00940999984741211
2020-12-22,0.0007800000160932541,0.009179999828338623
2020-12-23,0.0007500000298023224,0.009549999833106995
2020-12-24,0.0007500000298023224,0.009279999732971191
2020-12-28,0.0007999999821186065,0.009330000281333923
2020-12-29,0.0009000000357627869,0.009350000023841858
2020-12-30,0.0007000000029802323,0.009259999990463256
2020-12-31,0.0006499999761581421,0.009169999957084656
2021-01-04,0.0006800000369548797,0.009169999957084656
2021-01-05,0.0007800000160932541,0.009549999833106995
2021-01-06,0.0007800000160932541,0.010420000553131104
2021-01-07,0.0007999999821186065,0.010709999799728394
2021-01-08,0.0007999999821186065,0.011050000190734863
2021-01-11,0.0007999999821186065,0.011319999694824218
2021-01-12,0.0007999999821186065,0.011380000114440918
2021-01-13,0.0007999999821186065,0.010880000591278076
2021-01-14,0.0007500000298023224,0.01128999948501587
2021-01-15,0.0007500000298023224,0.01097000002861023
2021-01-19,0.000729999989271164,0.010920000076293946
2021-01-20,0.0007500000298023224,0.010900000333786011
2021-01-21,0.000729999989271164,0.011089999675750733
2021-01-22,0.0007000000029802323,0.010909999608993531
2021-01-25,0.0007000000029802323,0.010399999618530274
2021-01-26,0.0006800000369548797,0.010399999618530274
2021-01-27,0.0005999999865889549,0.010140000581741334
2021-01-28,0.0005499999970197678,0.010570000410079956
2021-01-29,0.00048000000417232515,0.010930000543594361
2021-02-01,0.00048000000417232515,0.010770000219345092
2021-02-02,0.0005000000074505806,0.011050000190734863
2021-02-03,0.00039999999105930326,0.0113100004196167
2021-02-04,0.00029999999329447744,0.011390000581741333
2021-02-05,0.00023000000044703483,0.011699999570846558
2021-02-08,0.00019999999552965163,0.01159999966621399
2021-02-09,0.00032999999821186065,0.01156999945640564
2021-02-10,0.00035000000149011613,0.011330000162124633
2021-02-11,0.00035000000149011613,0.011579999923706055
2021-02-12,0.00035000000149011613,0.012000000476837159
2021-02-16,0.00035000000149011613,0.012990000247955323
2021-02-17,0.00035000000149011613,0.013009999990463256
2021-02-18,0.00023000000044703483,0.012869999408721924
2021-02-19,0.00023000000044703483,0.013450000286102295
2021-02-22,0.0002500000037252903,0.013700000047683715
2021-02-23,0.00023000000044703483,0.013619999885559082
2021-02-24,0.00028000000864267347,0.013890000581741333
2021-02-25,0.00032999999821186065,0.015180000066757203
2021-02-26,0.00035000000149011613,0.014600000381469726
2021-03-01,0.00028000000864267347,0.014459999799728394
2021-03-02,0.00035000000149011613,0.014149999618530274
2021-03-03,0.00035000000149011613,0.014700000286102294
2021-03-04,0.00028000000864267347,0.015499999523162842
2021-03-05,0.00028000000864267347,0.015540000200271607
2021-03-08,0.00035000000149011613,0.015959999561309814
2021-03-09,0.00035000000149011613,0.015460000038146973
2021-03-10,0.00029999999329447744,0.015199999809265136
2021-03-11,0.00028000000864267347,0.015269999504089355
2021-03-12,0.0002500000037252903,0.016349999904632567
2021-03-15,0.00014999999664723872,0.016069999933242797
2021-03-16,8.000000379979611e-05,0.01621000051498413
2021-03-17,8.000000379979611e-05,0.016410000324249267
2021-03-18,3.0000000260770322e-05,0.017300000190734865
2021-03-19,4.999999888241291e-05,0.017319999933242798
2021-03-22,4.999999888241291e-05,0.01684000015258789
2021-03-23,9.999999776482581e-05,0.016380000114440917
2021-03-24,0.00014999999664723872,0.016139999628067017
2021-03-25,0.00014999999664723872,0.016139999628067017
2021-03-26,0.00014999999664723872,0.01659999966621399
2021-03-29,8.000000379979611e-05,0.017209999561309815
2021-03-30,0.00013000000268220902,0.017259999513626098
2021-03-31,0.00013000000268220902,0.01746000051498413
2021-04-01,8.000000379979611e-05,0.016790000200271608
2021-04-05,0.00014999999664723872,0.017200000286102295
2021-04-06,0.00014999999664723872,0.01656000018119812
2021-04-07,9.999999776482581e-05,0.01652999997138977
2021-04-08,4.999999888241291e-05,0.016319999694824217
2021-04-09,3.0000000260770322e-05,0.016660000085830688
2021-04-12,9.999999776482581e-05,0.01674999952316284
2021-04-13,0.00014999999664723872,0.016230000257492064
2021-04-14,0.00014999999664723872,0.016380000114440917
2021-04-15,9.999999776482581e-05,0.015299999713897705
2021-04-16,8.000000379979611e-05,0.015729999542236327
2021-04-19,0.00014999999664723872,0.016009999513626097
2021-04-20,0.00014999999664723872,0.01562000036239624
2021-04-21,0.00013000000268220902,0.015640000104904173
2021-04-22,0.00014999999664723872,0.015540000200271607
2021-04-23,0.00014999999664723872,0.015670000314712523
2021-04-26,8.000000379979611e-05,0.015700000524520873
2021-04-27,9.999999776482581e-05,0.01621999979019165
2021-04-28,8.000000379979611e-05,0.016200000047683717
2021-04-29,8.000000379979611e-05,0.016399999856948854
2021-04-30,3.0000000260770322e-05,0.0163100004196167
2021-05-03,4.999999888241291e-05,0.016069999933242797
2021-05-04,9.999999776482581e-05,0.015920000076293947
2021-05-05,8.000000379979611e-05,0.01583999991416931
2021-05-06,8.000000379979611e-05,0.015609999895095825
2021-05-07,8.000000379979611e-05,0.015770000219345093
2021-05-10,4.999999888241291e-05,0.016019999980926514
2021-05-11,9.999999776482581e-05,0.016239999532699584
2021-05-12,9.999999776482581e-05,0.016950000524520874
2021-05-13,8.000000379979611e-05,0.016679999828338624
2021-05-14,4.999999888241291e-05,0.016349999904632567
2021-05-17,4.999999888241291e-05,0.016399999856948854
2021-05-18,9.999999776482581e-05,0.016419999599456787
2021-05-19,4.999999888241291e-05,0.016829999685287474
2021-05-20,3.0000000260770322e-05,0.016339999437332154
2021-05-21,3.0000000260770322e-05,0.016319999694824217
2021-05-24,3.0000000260770322e-05,0.016080000400543214
2021-05-25,9.999999776482581e-05,0.015640000104904173
2021-05-26,4.999999888241291e-05,0.015740000009536743
2021-05-27,4.999999888241291e-05,0.016100000143051147
2021-05-28,8.000000379979611e-05,0.015809999704360964
2021-06-01,9.999999776482581e-05,0.01615000009536743
2021-06-02,0.00014999999664723872,0.01590999960899353
2021-06-03,0.00014999999664723872,0.01625
2021-06-04,0.00014999999664723872,0.01559999942779541
2021-06-07,0.00017999999225139617,0.01569000005722046
2021-06-08,0.00019999999552965163,0.01527999997138977
2021-06-09,0.00019999999552965163,0.014889999628067016
2021-06-10,0.00019999999552965163,0.01458999991416931
2021-06-11,0.00017999999225139617,0.01462000012397766
2021-06-14,0.00014999999664723872,0.015010000467300414
2021-06-15,0.00019999999552965163,0.014989999532699584
2021-06-16,0.00028000000864267347,0.01569000005722046
2021-06-17,0.00028000000864267347,0.015110000371932983
2021-06-18,0.00028000000864267347,0.014500000476837159
2021-06-21,0.00029999999329447744,0.014839999675750733
2021-06-22,0.0003799999877810478,0.01472000002861023
2021-06-23,0.00039999999105930326,0.014869999885559083
2021-06-24,0.00043000001460313797,0.014869999885559083
2021-06-25,0.00043000001460313797,0.015360000133514405
2021-06-28,0.00039999999105930326,0.01478000044822693
2021-06-29,0.00039999999105930326,0.014800000190734863
2021-06-30,0.00039999999105930326,0.014429999589920044
2021-07-01,0.00039999999105930326,0.014800000190734863
2021-07-02,0.0003799999877810478,0.01430999994277954
2021-07-06,0.00039999999105930326,0.013700000047683715
2021-07-07,0.00043000001460313797,0.013209999799728393
2021-07-08,0.00043000001460313797,0.01287999987602234
2021-07-09,0.00043000001460313797,0.013559999465942383
2021-07-12,0.00043000001460313797,0.013630000352859497
2021-07-13,0.00045000001788139346,0.014149999618530274
2021-07-14,0.00045000001788139346,0.013559999465942383
2021-07-15,0.0003799999877810478,0.012970000505447388
2021-07-16,0.0003799999877810478,0.012999999523162841
2021-07-19,0.00039999999105930326,0.011809999942779542
2021-07-20,0.00045000001788139346,0.012089999914169312
2021-07-21,0.00045000001788139346,0.012799999713897704
2021-07-22,0.00043000001460313797,0.012649999856948852
2021-07-23,0.00045000001788139346,0.012860000133514404
2021-07-26,0.00039999999105930326,0.012760000228881836
2021-07-27,0.00045000001788139346,0.012339999675750732
2021-07-28,0.00045000001788139346,0.012610000371932984
2021-07-29,0.00039999999105930326,0.012690000534057617
2021-07-30,0.00039999999105930326,0.012389999628067017
2021-08-02,0.0003799999877810478,0.011740000247955322
2021-08-03,0.00045000001788139346,0.011759999990463257
2021-08-04,0.00045000001788139346,0.01184000015258789
2021-08-05,0.00043000001460313797,0.012170000076293945
2021-08-06,0.00043000001460313797,0.012899999618530273
2021-08-09,0.00045000001788139346,0.013170000314712525
2021-08-10,0.0005000000074505806,0.013420000076293945
2021-08-11,0.00045000001788139346,0.013289999961853028
2021-08-12,0.00043000001460313797,0.013669999837875367
2021-08-13,0.00045000001788139346,0.012970000505447388
2021-08-16,0.0005799999833106995,0.012569999694824219
2021-08-17,0.0006300000101327896,0.012580000162124634
2021-08-18,0.0005499999970197678,0.012730000019073486
2021-08-19,0.00043000001460313797,0.012419999837875366
2021-08-20,0.00043000001460313797,0.012599999904632569
2021-08-23,0.00039999999105930326,0.012549999952316284
2021-08-24,0.00048000000417232515,0.012899999618530273
2021-08-25,0.00045000001788139346,0.013420000076293945
2021-08-26,0.00043000001460313797,0.013420000076293945
2021-08-27,0.00043000001460313797,0.01312000036239624
2021-08-30,0.0003799999877810478,0.01284999966621399
2021-08-31,0.00039999999105930326,0.013040000200271606
2021-09-01,0.00039999999105930326,0.013020000457763671
2021-09-02,0.00039999999105930326,0.012940000295639038
2021-09-03,0.00039999999105930326,0.013220000267028808
2021-09-07,0.00035000000149011613,0.013700000047683715
2021-09-08,0.00039999999105930326,0.013339999914169311
2021-09-09,0.0003799999877810478,0.012990000247955323
2021-09-10,0.0003799999877810478,0.01340999960899353
2021-09-13,0.0003799999877810478,0.013240000009536743
2021-09-14,0.00035000000149011613,0.012769999504089356
2021-09-15,0.00035000000149011613,0.013040000200271606
2021-09-16,0.00029999999329447744,0.013309999704360961
2021-09-17,0.00028000000864267347,0.013700000047683715
2021-09-20,0.0002500000037252903,0.013090000152587891
2021-09-21,0.00019999999552965163,0.013240000009536743
2021-09-22,0.0002500000037252903,0.013359999656677246
2021-09-23,0.0002500000037252903,0.014099999666213989
2021-09-24,0.0002500000037252903,0.014600000381469726
2021-09-27,0.0002500000037252903,0.014839999675750733
2021-09-28,0.00029999999329447744,0.01534000039100647
2021-09-29,0.00029999999329447744,0.015410000085830688
2021-09-30,0.00028000000864267347,0.015290000438690186
2021-10-01,0.00028000000864267347,0.014789999723434448
2021-10-04,0.00028000000864267347,0.014809999465942383
2021-10-05,0.00035000000149011613,0.015290000438690186
2021-10-06,0.00039999999105930326,0.015240000486373901
2021-10-07,0.00039999999105930326,0.015709999799728393
2021-10-08,0.00039999999105930326,0.016050000190734864
2021-10-11,0.00039999999105930326,0.016139999628067017
2021-10-12,0.00039999999105930326,0.015800000429153443
2021-10-13,0.00045000001788139346,0.015490000247955322
2021-10-14,0.00039999999105930326,0.015190000534057618
2021-10-15,0.0003799999877810478,0.015759999752044677
2021-10-18,0.00043000001460313797,0.01583999991416931
2021-10-19,0.0005000000074505806,0.016349999904632567
2021-10-20,0.0005000000074505806,0.016360000371932984
2021-10-21,0.0005000000074505806,0.016759999990463258
2021-10-22,0.0005000000074505806,0.016549999713897704
2021-10-25,0.0005000000074505806,0.016349999904632567
2021-10-26,0.0005000000074505806,0.0161899995803833
2021-10-27,0.0005000000074505806,0.015290000438690186
2021-10-28,0.00048000000417232515,0.015679999589920043
2021-10-29,0.00048000000417232515,0.015570000410079957
2021-11-01,0.00039999999105930326,0.015750000476837157
2021-11-02,0.00045000001788139346,0.015490000247955322
2021-11-03,0.00045000001788139346,0.015789999961853027
2021-11-04,0.00035000000149011613,0.015240000486373901
2021-11-05,0.00039999999105930326,0.014529999494552612
2021-11-08,0.00035000000149011613,0.014969999790191651
2021-11-09,0.00039999999105930326,0.014320000410079955
2021-11-10,0.00045000001788139346,0.01559999942779541
2021-11-11,0.00039999999105930326,0.01559999942779541
2021-11-12,0.00043000001460313797,0.015820000171661377
2021-11-15,0.0003799999877810478,0.016230000257492064
2021-11-16,0.00039999999105930326,0.016339999437332154
2021-11-17,0.00045000001788139346,0.016039999723434447
2021-11-18,0.00045000001788139346,0.015889999866485597
2021-11-19,0.00045000001788139346,0.015360000133514405
2021-11-22,0.00039999999105930326,0.01625
2021-11-23,0.00045000001788139346,0.016670000553131104
2021-11-24,0.0005000000074505806,0.016449999809265137
2021-11-26,0.00043000001460313797,0.014819999933242798
2021-11-29,0.0003799999877810478,0.015299999713897705
2021-11-30,0.00048000000417232515,0.014429999589920044
2021-12-01,0.0005000000074505806,0.01434000015258789
2021-12-02,0.00043000001460313797,0.014479999542236327
2021-12-03,0.00043000001460313797,0.01343000054359436
2021-12-06,0.00043000001460313797,0.01434000015258789
2021-12-07,0.0005799999833106995,0.014800000190734863
2021-12-08,0.0005999999865889549,0.015089999437332153
2021-12-09,0.0005299999937415123,0.014869999885559083
2021-12-10,0.0005000000074505806,0.014889999628067016
2021-12-13,0.00043000001460313797,0.014240000247955322
2021-12-14,0.00048000000417232515,0.014379999637603759
2021-12-15,0.00045000001788139346,0.014630000591278076
2021-12-16,0.00035000000149011613,0.014220000505447387
2021-12-17,0.00029999999329447744,0.014019999504089355
2021-12-20,0.0003799999877810478,0.014190000295639039
2021-12-21,0.0006499999761581421,0.014869999885559083
2021-12-22,0.0006499999761581421,0.014570000171661377
2021-12-23,0.0005799999833106995,0.014930000305175781
2021-12-27,0.00043000001460313797,0.014809999465942383
2021-12-28,0.0005000000074505806,0.014809999465942383
2021-12-29,0.00045000001788139346,0.015429999828338623
2021-12-30,0.0002500000037252903,0.015149999856948853
2021-12-31,0.00032999999821186065,0.015119999647140503
2022-01-03,0.0005299999937415123,0.01628000020980835
2022-01-04,0.0007999999821186065,0.016679999828338624
2022-01-05,0.0008500000089406968,0.01705000042915344
2022-01-06,0.0009000000357627869,0.01733000040054321
2022-01-07,0.0008799999952316285,0.017710000276565552
2022-01-10,0.0009000000357627869,0.017799999713897705
2022-01-11,0.0011800000071525575,0.01746000051498413
2022-01-12,0.0011500000208616258,0.017250000238418578
2022-01-13,0.0010999999940395355,0.017109999656677245
2022-01-14,0.0011800000071525575,0.017719999551773072
2022-01-18,0.0012999999523162842,0.018650000095367433
2022-01-19,0.0016500000655651093,0.018270000219345092
2022-01-20,0.001679999977350235,0.018329999446868896
2022-01-21,0.0015800000727176665,0.01746999979019165
2022-01-24,0.001550000011920929,0.017350000143051148
2022-01-25,0.0018500000238418578,0.017829999923706055
2022-01-26,0.0017800000309944153,0.018480000495910646
2022-01-27,0.0018500000238418578,0.018070000410079955
2022-01-28,0.0017299999296665192,0.01781999945640564
2022-01-31,0.0017299999296665192,0.01781999945640564
2022-02-01,0.002029999941587448,0.017999999523162842
2022-02-02,0.0018500000238418578,0.01766000032424927
2022-02-03,0.0019300000369548798,0.018270000219345092
2022-02-04,0.0022300000488758086,0.019299999475479127
2022-02-07,0.002029999941587448,0.01916000008583069
2022-02-08,0.002750000059604645,0.019539999961853027
2022-02-09,0.0027000001072883606,0.019290000200271606
2022-02-10,0.0037000000476837156,0.020309998989105224
2022-02-11,0.0033799999952316283,0.019550000429153443
2022-02-14,0.0036000001430511477,0.01996000051498413
2022-02-15,0.004000000059604645,0.020450000762939454
2022-02-16,0.0037299999594688415,0.02046999931335449
